fund_id,category,expense_ratio,true_alpha_ann,true_group,start_date,end_date,n_months,beta_true,s_true,h_true,mom_true
169,Growth & Income,0.011867046903328519,0.0,zero_alpha,1980-11-01,1993-04-01,150,0.86946963006938,-0.15375991920784984,-0.03834841883752799,-0.29697256711803016
170,Growth & Income,0.005558689599890816,0.0,zero_alpha,1985-11-01,2001-12-01,194,0.7922108267030264,-0.07042349968839917,-0.042667320440372684,0.07656851619053301
171,Aggressive Growth,0.019872001910996778,0.0,zero_alpha,1975-12-01,2004-01-01,338,0.9149179233623097,0.3311835728772615,-0.25563460891010664,-0.08906894712159001
172,Growth,0.00985850236490286,0.0,zero_alpha,1976-05-01,2004-08-01,340,1.1151788800068798,0.3323372785560393,-0.33696673992551335,-0.33339460322067677
173,Growth,0.017891546038016026,0.0,zero_alpha,1986-10-01,2002-03-01,186,0.8718902312902574,-0.09239370663373905,-0.04327725291922566,-0.03407951461438616
174,Aggressive Growth,0.016182934821552947,0.0,zero_alpha,1985-11-01,1999-08-01,166,0.8194202040905877,0.33903048382501866,0.06256195481497896,0.297207318636583
175,Growth,0.013616761649198509,0.0,zero_alpha,1983-05-01,2002-08-01,232,0.9733196366553715,0.28357582643495155,0.051105081642154514,-0.07840737856006004
176,Growth,0.016805790065567303,0.0,zero_alpha,1975-01-01,2004-08-01,356,1.0248533901076615,0.5474715636442758,-0.10625221609384315,0.13861482598469163
177,Growth,0.01890077487941324,0.0,zero_alpha,1975-04-01,2006-08-01,377,1.1964272253279775,0.3122841104668804,-0.005948440130611533,0.19980082955950496
178,Growth,0.01644488635891924,0.0,zero_alpha,1984-12-01,1995-12-01,133,1.003062571755874,0.43464526343359455,-0.3774419990655935,0.01809547960707163
179,Aggressive Growth,0.016150508642053644,-0.0277780740475734,unskilled,1988-12-01,1998-11-01,120,1.0465989017796853,0.28926939773255284,0.08203340413909571,0.03806834276169378
180,Growth,0.013721554937141733,0.0,zero_alpha,1976-03-01,2000-03-01,289,1.0578912855380482,0.414982277424297,0.022281168954009188,-0.23744468598116678
181,Growth,0.013600690449442305,0.0,zero_alpha,1978-01-01,1991-01-01,157,0.7770476927101054,-0.15177928914194375,0.3847321788365715,-0.08742457947589698
182,Growth,0.014819319700588276,0.0,zero_alpha,1991-07-01,2001-10-01,124,0.8055001894295684,0.13956388572227166,-0.00850407071419054,0.15605114364949937
183,Growth,0.014041558243120797,-0.033543365277732065,unskilled,1992-09-01,1998-06-01,70,0.7874155565591524,0.16025430794311757,-0.19853387042921583,0.029101864555560145
184,Growth,0.013780491686140282,-0.03111713320773144,unskilled,1988-02-01,2003-12-01,191,0.7501781366462531,0.10906251326617941,-0.02014462681776382,0.07510121621655232
185,Growth,0.00920740142420827,0.0,zero_alpha,1979-06-01,1994-12-01,187,1.0693189812305606,0.2809716575791814,-0.07555996000316739,0.03997363695245764
186,Growth,0.01949675842111138,0.0,zero_alpha,1986-11-01,2006-12-01,242,0.9935075137495633,0.3285949136239378,0.07694157375407958,0.3488005916444647
187,Growth,0.007659049378190088,0.0,zero_alpha,1980-11-01,1991-03-01,125,0.9619244094637174,0.2680642692677871,-0.004621587654962771,-0.04457797467829015
188,Growth,0.02317420845336646,0.0,zero_alpha,1980-01-01,2004-04-01,292,0.5610925226896597,0.12576402969466555,-0.2619893402105288,0.2608115064479465
189,Growth,0.017496924215443174,0.0,zero_alpha,1976-05-01,1999-09-01,281,1.2583215287927927,-0.013932519961281226,-0.3371486576388039,0.04002548333100987
190,Growth,0.005978013582465496,0.0,zero_alpha,1988-05-01,2005-10-01,210,0.8158591993769666,0.4442965185390585,0.0425816405266032,0.2741298461871197
191,Growth,0.01817997399496508,-0.029394163721339437,unskilled,1982-05-01,1992-02-01,118,1.2577719133908436,0.2574332041534588,0.26662290821384776,-0.16374671338872254
192,Aggressive Growth,0.012230285230116345,0.0,zero_alpha,1985-10-01,2004-05-01,224,0.7326137779023025,-0.0846534645998521,0.005869576810343847,0.04769783114462911
193,Growth,0.02359529688761291,0.0,zero_alpha,1977-12-01,2001-02-01,279,0.8281398262165194,0.12157811458759407,0.1526594707840414,-0.03905301758852048
194,Growth,0.02372150972979416,-0.037979198227945196,unskilled,1988-06-01,2003-06-01,181,0.6195725926235556,-0.2658249194268403,0.19256183084072004,0.040920850377505896
195,Aggressive Growth,0.02191856763705693,-0.02665764222005481,unskilled,1984-02-01,1996-02-01,145,1.0043187463914045,0.17884265358686074,0.04335836915893367,0.2033564393999192
196,Aggressive Growth,0.016356978039479043,-0.03281332960272454,unskilled,1975-11-01,1994-06-01,224,0.7848114768783151,0.12040501435035102,-0.17289829757228167,0.07682144080369181
197,Growth,0.023383553826104228,0.0,zero_alpha,1978-04-01,1992-10-01,175,0.7890499768852468,0.026383262411165564,0.029061617009112847,0.20305740350404067
198,Growth,0.017996163781457176,0.0,zero_alpha,1986-02-01,2001-11-01,190,0.7441228674238404,0.5661500474508824,0.23141457752009612,-0.08053316399109178
199,Aggressive Growth,0.022502581109422208,0.0,zero_alpha,1978-05-01,1992-09-01,173,1.0666032594106793,-0.11903852988552807,0.09597810991998286,-0.1034251686285574
200,Growth,0.008201063985422847,0.0,zero_alpha,1980-03-01,1993-04-01,158,1.056719547735132,0.34659823792058386,0.13964906856573114,0.022415760970589928
201,Growth & Income,0.023083606268624077,-0.030172779678179606,unskilled,1979-03-01,2003-06-01,292,1.2218050836618177,0.7166770402329684,-0.10250924833836518,0.014202173241337206
202,Growth,0.01823181389130935,0.0,zero_alpha,1978-09-01,1996-01-01,209,0.847144006839054,0.43931697592917196,-0.05047075194909644,-0.007878905323628907
203,Aggressive Growth,0.011065478462774461,0.0,zero_alpha,1976-11-01,1994-05-01,211,0.98282290565702,0.16211530447555825,-0.03374546218007343,-0.1237947588506028
204,Growth & Income,0.024956270543618007,0.0,zero_alpha,1980-11-01,2003-06-01,272,0.7565997203897072,-0.11351715985583186,-0.020267600507359176,0.19979773847778323
205,Growth & Income,0.01873767934708946,0.0,zero_alpha,1986-12-01,2001-08-01,177,0.8997441465897023,-0.17051554414611383,0.22359166320247176,-0.03442558009502315
206,Growth,0.023168321160414576,-0.03085885834930547,unskilled,1992-11-01,2000-06-01,92,0.8721732030078233,0.06711207626061952,-0.4794347456676335,0.23391171833190227
207,Aggressive Growth,0.00511171041954035,0.0,zero_alpha,1978-10-01,2006-10-01,337,1.019667493624313,-0.001750183478477052,-0.0038923390836324697,0.02191150478060873
208,Growth,0.016046768190983714,0.0,zero_alpha,1978-03-01,1984-08-01,78,1.1025532709627286,-0.009886727239533072,-0.025899275138970834,0.1172643396221067
209,Growth,0.01925065247145406,0.0,zero_alpha,1979-12-01,2000-04-01,245,1.098660003624725,0.088421636132189,-0.2843002282888298,0.1036564464445524
210,Growth & Income,0.005274737782374228,0.0,zero_alpha,1979-08-01,1991-09-01,146,0.8235781591673583,0.1444382267785783,0.124353443317493,-0.10364121105262784
211,Growth,0.020251184502456995,0.0,zero_alpha,1994-03-01,2004-11-01,129,1.0997701856934499,0.29130298691132406,-0.15490003838898492,0.07508043823287333
212,Growth & Income,0.01802896386335294,0.0,zero_alpha,1989-01-01,1995-01-01,73,0.9433872294338304,-0.1394490548656073,-0.08140652987063193,0.3092499416700659
213,Growth,0.010495193071853929,0.0,zero_alpha,1975-04-01,2004-07-01,352,0.9013104656154477,-0.0005609490332624811,0.3597563815508087,0.057741837965053514
214,Growth,0.018778898926954973,0.0,zero_alpha,1985-09-01,2002-03-01,199,0.8437232769771622,0.13008197929437967,0.1919947299078112,0.1551915109339512
215,Growth,0.007618020779938877,0.0,zero_alpha,1975-10-01,1989-12-01,171,0.8660096308457672,0.12112870164418274,0.10489738782902325,0.12399077668882777
216,Growth,0.02148074397537613,0.0,zero_alpha,1976-12-01,2001-11-01,300,1.211347076929435,0.6291059268533558,0.06615538692888084,0.06605744875474806
217,Growth,0.022324502345170083,0.0,zero_alpha,1993-10-01,1999-09-01,72,0.9961116149741035,0.2280616481809644,-0.042936004489068536,0.04797180765871198
218,Growth,0.014709538605569946,0.0,zero_alpha,1980-12-01,2001-02-01,243,0.9761917771251807,-0.23339745298985612,0.3898754530740203,0.10209733386819507
219,Growth & Income,0.015148843358966432,0.0,zero_alpha,1985-06-01,2003-09-01,220,0.9106629712194579,0.2745453403966912,0.15043352628804782,0.13449238197134192
220,Aggressive Growth,0.013041087217327031,0.0,zero_alpha,1981-12-01,2001-10-01,239,1.3168967917157042,0.3064159306859947,-0.15990998279305052,-0.18282460855766094
221,Aggressive Growth,0.011906679704075999,0.0,zero_alpha,1995-01-01,2003-04-01,100,1.1457515733269636,0.13871799293881548,-0.2900204556435308,0.05709543336446822
222,Growth,0.022457965577068955,0.0,zero_alpha,1975-10-01,2006-06-01,369,0.8418406827801811,-0.1333491686023003,0.10336760039785388,-0.007611682112097572
223,Growth,0.011097463515750791,0.0,zero_alpha,1976-03-01,1987-07-01,137,0.9089577417943063,0.6095136738283657,-0.02117382597568894,-0.03872902654775627
224,Aggressive Growth,0.013057000237087835,0.0,zero_alpha,1975-08-01,1998-11-01,280,0.9178633184943634,-0.0974709783953143,-0.29578763338923353,0.214394656854286
225,Growth,0.010998325928890247,0.0,zero_alpha,1980-05-01,2005-06-01,302,0.9718807967423899,0.3351930516039834,0.07571723314231639,-0.08997193720957801
226,Growth,0.01813425521585453,-0.028252830501361296,unskilled,1975-09-01,1989-11-01,171,0.8448161011052847,0.22001263226598383,-0.06380543206230414,-0.18921535904650028
227,Growth & Income,0.021284366622231654,0.0,zero_alpha,1983-11-01,1992-04-01,102,1.0158224785042544,0.3202026372574425,0.09613298510549399,0.13935743380787816
228,Growth,0.008286716538882827,0.0,zero_alpha,1975-04-01,1988-03-01,156,1.167813219805897,0.5967144810418326,0.07834804291618135,-0.19305907848308337
229,Growth & Income,0.010094850317904636,0.0,zero_alpha,1976-08-01,2003-05-01,322,0.7529557836493754,0.3104097180352588,-0.13165280430876786,-0.2691914616937845
230,Growth,0.007082154170574884,0.0,zero_alpha,1976-07-01,2005-12-01,354,0.7807779894361899,0.030333943239116756,0.11656895288484097,0.1562401534984948
231,Growth,0.008203679140537844,0.0,zero_alpha,1975-04-01,2005-07-01,364,0.8775262167054039,0.4464980687819903,-0.10958101652697984,0.04380833758437323
232,Growth,0.013137632489114304,0.0,zero_alpha,1984-10-01,1995-10-01,133,0.8844806659838255,0.012225137488970111,-0.09657637463619427,0.09090794410531639
233,Growth & Income,0.02051752579418278,-0.029703071141416938,unskilled,1985-08-01,2006-12-01,257,1.2497698812118896,0.21088950284881697,-0.11645428132427559,-0.04636413621694331
234,Growth,0.015832358699378296,0.0,zero_alpha,1976-08-01,1985-08-01,109,1.1002563830022258,-0.15327090200394752,0.21619488556125416,-0.1876609197413529
235,Aggressive Growth,0.006065525557743268,0.0,zero_alpha,1975-07-01,1999-08-01,290,1.0916483528177396,-0.0883203068341881,-0.06611447761087211,-0.15786808204265013
236,Growth,0.017501734993679567,-0.03535570138698291,unskilled,1979-04-01,1995-06-01,195,0.9103451459729899,0.1828466676090466,0.2644886361128504,-0.020828334914692565
237,Growth & Income,0.0209060833777664,0.0,zero_alpha,1981-06-01,2005-08-01,291,0.9070529889819778,0.26202167714521807,0.346696974037372,-0.17086042868770626
238,Growth,0.012869356031531262,0.0,zero_alpha,1978-06-01,2001-11-01,282,0.7322441879351902,-0.2555976556727576,-0.15774382737088977,0.06605793605684798
239,Growth,0.00990025202744333,-0.03532754853644347,unskilled,1975-02-01,2006-11-01,382,1.0672610342071724,0.2943218420001661,-0.5941990629393867,-0.04936869070516284
240,Aggressive Growth,0.020278754563941754,0.0,zero_alpha,1975-06-01,1993-07-01,218,1.0236581907213178,-0.03485724414957436,0.19890190865425456,0.047755407104795825
241,Aggressive Growth,0.00547812477921851,0.0,zero_alpha,1988-03-01,2002-04-01,170,1.1428996047017426,0.4899220039177916,-0.07839437947202822,0.043272219233964626
242,Aggressive Growth,0.021311820488314672,0.0,zero_alpha,1975-11-01,1995-01-01,231,0.9183755429965749,0.08200889279387295,-0.1832372826263983,0.07801993316367903
243,Growth,0.021085191630883997,-0.030035862658700407,unskilled,1991-03-01,2000-06-01,112,0.9287331280699405,-0.11090556738749643,-0.12774362123059363,0.0949223790933498
244,Growth & Income,0.022759718613884154,0.0,zero_alpha,1978-07-01,1986-06-01,96,0.9755068292840953,0.18895113948981307,-0.09296276427320586,-0.03158508861688676
245,Growth,0.006789598812472493,0.0,zero_alpha,1986-03-01,2005-02-01,228,1.0837846363260644,-0.059058750269681326,0.24943861813874796,0.04759538999507456
246,Growth & Income,0.007155169638092498,0.0,zero_alpha,1976-05-01,2003-08-01,328,0.7294676566853782,0.48723628535828145,0.021982247863502898,0.05540121926302617
247,Growth,0.02245505647854287,-0.025452246575697366,unskilled,1977-04-01,1996-08-01,233,1.0604084200607562,0.17013255188327495,0.24671972602162712,-0.34433354636400476
248,Growth,0.014505255343243977,0.0,zero_alpha,1976-12-01,2003-01-01,314,0.9469256656740753,0.13208084422667823,0.08884402385569913,0.11697886187892353
249,Growth,0.0128467701482173,0.0,zero_alpha,1975-01-01,1984-09-01,117,0.7912044098069455,0.31795025473275196,-0.07184614479009688,0.04249132943303768
250,Growth,0.016465871302607314,-0.027000878765448526,unskilled,1977-06-01,1994-07-01,206,0.63730913710189,-0.08123685980007325,-0.08807144064185145,0.10460732978653561
251,Growth,0.006171661403128801,0.0,zero_alpha,1981-04-01,2002-10-01,259,0.929528943218247,-0.15228841383212852,0.10232175014992025,-0.1730265393170894
252,Growth & Income,0.017874323397921617,-0.036106933396121935,unskilled,1980-05-01,1994-08-01,172,1.1671569474911105,0.27208789486040924,0.15408512586654172,-0.027365976274358998
253,Aggressive Growth,0.02390166307178796,0.0,zero_alpha,1984-06-01,1989-09-01,64,1.2012027000112093,-0.10491767700220225,0.18935853714017387,-0.14372941848483706
254,Growth,0.018514397883341038,0.0,zero_alpha,1995-04-01,2002-02-01,83,1.0033064316005145,-0.10500253843736415,-0.06230770227514861,0.13169020643193127
255,Growth,0.01429070224618367,0.0,zero_alpha,1975-03-01,2005-03-01,361,1.244300849576337,0.3791890078052219,0.025041171280894475,-0.19076748131027413
256,Aggressive Growth,0.024217619772229772,0.0,zero_alpha,1979-04-01,2000-07-01,256,0.9435588375564882,0.30126602749598497,0.10680808185106529,-0.11929821728834812
257,Growth & Income,0.01877032827806827,0.0,zero_alpha,1978-09-01,1990-09-01,145,1.0929955327464171,-0.14345738561322782,-0.08679300518737239,0.10014711924079717
258,Growth,0.00613920871420133,0.0,zero_alpha,1984-09-01,1996-08-01,144,0.8823153666640359,0.015215989264665913,-0.2369880067605534,-0.07440617984158716
259,Growth & Income,0.018400930636262632,0.0,zero_alpha,1983-08-01,1989-07-01,72,0.8728101741073777,-0.05593288898658,-0.17125421334042468,-0.11925859851835878
260,Growth,0.006193917255058852,0.0,zero_alpha,1975-01-01,2005-07-01,367,0.8483736324679045,0.6140798245101451,-0.0582070885095971,0.1560079144310274
261,Aggressive Growth,0.01114459765579936,0.0,zero_alpha,1976-09-01,1984-07-01,95,0.6409206579313531,0.39650260689265215,0.12244142784406022,0.1621567634887802
262,Aggressive Growth,0.017313669608054347,-0.029848493205212233,unskilled,1980-08-01,2006-01-01,306,1.1430638389920367,0.06478878849868151,0.2417954991144204,0.12831067888114978
263,Growth,0.009312320323737269,0.0,zero_alpha,1976-03-01,1987-08-01,138,0.8537551341292975,0.3140486723358732,-0.28120944174692414,0.14730645109104398
264,Growth,0.005763783691885982,0.0,zero_alpha,1989-02-01,2003-02-01,169,0.8297841830367205,-0.1690465464827073,-0.12946900278599655,-0.01473689184070846
265,Aggressive Growth,0.017359073775597738,0.0,zero_alpha,1993-01-01,2005-05-01,149,0.7730042477580986,0.0018384622026267894,-0.08157249941265035,-0.010688946195492297
266,Growth,0.010717145657660222,0.0,zero_alpha,1977-04-01,2004-06-01,327,0.9193460845195575,0.19621581648547157,0.14894340646132875,-0.07721219178004039
267,Growth,0.015659284486783963,0.0,zero_alpha,1983-03-01,1988-12-01,70,1.2145238465839614,0.28305768728647823,-0.11562210707770003,0.0451593751573966
268,Growth,0.010222911578092422,-0.0398602012782662,unskilled,1988-08-01,2003-01-01,174,1.2640668276234075,0.145635218621639,-0.09594646698949437,-0.05918474909887721
269,Aggressive Growth,0.018728576938576245,0.0,zero_alpha,1994-03-01,2006-08-01,150,0.7008699686296875,0.2320033776785565,-0.2923985154300448,-0.044959930889046554
270,Growth,0.022914027823194082,0.0,zero_alpha,1977-05-01,1989-08-01,148,0.8968328006035576,0.18958411498828157,0.08668146319465181,0.109985065097435
271,Growth,0.006731296055912839,0.0,zero_alpha,1996-02-01,2006-03-01,122,0.7948463344859452,0.12910564949442066,-0.042279814919310925,0.19768088682715698
272,Growth & Income,0.020726373709095174,0.0,zero_alpha,1977-04-01,2006-11-01,356,1.098250661181728,0.09596360195227659,-0.1408090069959193,0.07973903814051424
273,Aggressive Growth,0.008121901102406981,0.0,zero_alpha,1977-05-01,1992-07-01,183,0.992989032094089,0.06343378183055397,-0.06190264489641932,0.2891473797863852
274,Growth,0.011588195743586223,0.0,zero_alpha,1975-11-01,1992-01-01,195,0.8545146008930247,0.22798437715714703,0.2153991003862526,-0.08582733580491222
275,Growth,0.012147305916499136,-0.032334765864491,unskilled,1986-11-01,2002-03-01,185,0.9608859620886528,0.27270389729986405,-0.21097738166396862,-0.25569619588138875
276,Growth,0.009126199780365218,0.0,zero_alpha,1975-01-01,2006-06-01,378,0.8783872067888436,0.2195897918297085,-0.17833192622071925,0.12719418343843314
277,Growth,0.0065046868172607495,-0.030570869301987283,unskilled,1985-10-01,1999-11-01,170,1.1921369141562344,-0.1246492625002649,0.2404504894931242,-0.0957750328970097
278,Growth,0.020369729605256258,0.0,zero_alpha,1976-02-01,1990-04-01,171,1.0320439272524058,-0.07973196278579689,0.005154965603771515,-0.02105383626630453
279,Growth,0.020872550785465512,0.0,zero_alpha,1987-08-01,2001-05-01,166,1.0504735131374656,0.26972045148701684,0.12395081934238349,-0.24546947651816856
280,Growth,0.024936665807560477,0.0,zero_alpha,1979-03-01,1992-12-01,166,0.5499623782950653,0.5379183251677194,0.07035038200113733,-0.11488153710187395
281,Growth,0.023692084979906543,0.0,zero_alpha,1977-05-01,1984-09-01,89,0.9399816981756783,0.20810386538968884,-0.017066910458789684,-0.20533411248688543
